ocel:eid,ocel:timestamp,ocel:activity,ocel:type:case:concept:name,ocel:type:org:resource,ocel:type:case:repo
1581,2022-01-28 13:52:19+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/310/timeline'],['EduardoGoulart1'],['pm4py/pm4py-core']
1584,2022-02-01 11:35:51+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/311/timeline'],['joLahann'],['pm4py/pm4py-core']
1585,2022-02-01 14:15:43+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/311/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1582,2022-02-01 15:14:59+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/310/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1583,2022-02-01 15:14:59+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/310/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1586,2022-02-01 16:11:02+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/311/timeline'],['joLahann'],['pm4py/pm4py-core']
1587,2022-02-01 16:11:02+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/311/timeline'],['joLahann'],['pm4py/pm4py-core']
1588,2022-02-02 14:17:45+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/312/timeline'],['hemnemne'],['pm4py/pm4py-core']
1591,2022-02-02 19:32:13+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/313/timeline'],['chrismatix'],['pm4py/pm4py-core']
1592,2022-02-03 14:55:52+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/313/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1589,2022-02-03 15:03:48+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/312/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1590,2022-02-03 15:03:48+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/312/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1595,2022-02-03 16:52:54+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/314/timeline'],['darjooling86'],['pm4py/pm4py-core']
1273,2022-02-03 16:57:34+00:00,cross-referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/247/timeline'],['pasha-ponomarenko'],['pm4py/pm4py-core']
1596,2022-02-04 06:44:02+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/314/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1597,2022-02-04 07:02:34+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/314/timeline'],['darjooling86'],['pm4py/pm4py-core']
1599,2022-02-05 13:44:35+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/315/timeline'],['darjooling86'],['pm4py/pm4py-core']
1600,2022-02-06 10:02:52+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/315/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1601,2022-02-11 08:47:18+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/315/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1598,2022-02-11 08:47:25+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/314/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1593,2022-02-11 08:47:57+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/313/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1594,2022-02-11 08:47:57+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/313/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1602,2022-02-22 11:40:38+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/316/timeline'],['sarahsporck'],['pm4py/pm4py-core']
1603,2022-02-22 17:07:07+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/316/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1604,2022-02-28 14:46:41+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/316/timeline'],['jaripeeperkorn'],['pm4py/pm4py-core']
1605,2022-02-28 14:48:09+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/316/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1606,2022-02-28 15:31:04+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/316/timeline'],['jaripeeperkorn'],['pm4py/pm4py-core']
1607,2022-03-01 07:09:58+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/316/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1608,2022-03-03 06:18:53+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/317/timeline'],['DAAworld'],['pm4py/pm4py-core']
1609,2022-03-04 08:06:12+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/317/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1610,2022-03-05 16:32:10+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/317/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1611,2022-03-08 08:06:49+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/318/timeline'],['gregvanhoudt'],['pm4py/pm4py-core']
1612,2022-03-09 11:27:55+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/318/timeline'],['gregvanhoudt'],['pm4py/pm4py-core']
1613,2022-03-09 13:08:24+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/318/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1614,2022-03-09 13:08:25+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/318/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1544,2022-03-09 13:10:04+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/302/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1545,2022-03-09 13:10:04+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/302/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
822,2022-03-15 08:15:02+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/150/timeline'],['AndreyB67'],['pm4py/pm4py-core']
1615,2022-03-21 13:26:21+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/319/timeline'],['XiaohuWang0921'],['pm4py/pm4py-core']
1616,2022-03-26 15:07:43+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/319/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1617,2022-03-26 15:07:44+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/319/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1618,2022-03-29 07:19:56+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/320/timeline'],['XiaohuWang0921'],['pm4py/pm4py-core']
1621,2022-03-29 14:30:33+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/321/timeline'],['gregvanhoudt'],['pm4py/pm4py-core']
1619,2022-03-30 06:34:55+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/320/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1620,2022-03-30 06:34:55+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/320/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1622,2022-03-30 06:50:22+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/321/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1625,2022-03-31 08:41:30+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/322/timeline'],['XiaohuWang0921'],['pm4py/pm4py-core']
1626,2022-04-01 15:04:17+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/322/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1623,2022-04-03 08:57:57+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/321/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1624,2022-04-03 08:57:57+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/321/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1627,2022-04-03 08:58:15+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/322/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1628,2022-04-04 08:59:18+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/323/timeline'],['linomp'],['pm4py/pm4py-core']
1629,2022-04-04 11:50:17+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/323/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1630,2022-04-04 13:50:52+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/323/timeline'],['linomp'],['pm4py/pm4py-core']
1631,2022-04-04 13:53:30+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/323/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1633,2022-04-06 07:18:50+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/324/timeline'],['joleaf'],['pm4py/pm4py-core']
1634,2022-04-06 07:19:56+00:00,renamed,['https://api.github.com/repos/pm4py/pm4py-core/issues/324/timeline'],['joleaf'],['pm4py/pm4py-core']
1635,2022-04-06 07:21:18+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/324/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1636,2022-04-06 07:30:07+00:00,subscribed,['https://api.github.com/repos/pm4py/pm4py-core/issues/324/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1637,2022-04-06 07:30:07+00:00,mentioned,['https://api.github.com/repos/pm4py/pm4py-core/issues/324/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1638,2022-04-06 07:30:07+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/324/timeline'],['joleaf'],['pm4py/pm4py-core']
1639,2022-04-06 07:30:07+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/324/timeline'],['joleaf'],['pm4py/pm4py-core']
1632,2022-04-12 07:19:10+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/323/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1640,2022-04-12 21:26:42+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/325/timeline'],['Bamboooom'],['pm4py/pm4py-core']
1643,2022-04-12 21:39:55+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/326/timeline'],['Bamboooom'],['pm4py/pm4py-core']
1644,2022-04-13 07:29:42+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/326/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1641,2022-04-13 07:31:23+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/325/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1645,2022-04-13 23:08:38+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/326/timeline'],['Bamboooom'],['pm4py/pm4py-core']
1650,2022-04-14 02:58:59+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/327/timeline'],['Ichiruchan'],['pm4py/pm4py-core']
1651,2022-04-14 06:56:58+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/327/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1646,2022-04-14 06:58:47+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/326/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1652,2022-04-14 10:30:15+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/327/timeline'],['Ichiruchan'],['pm4py/pm4py-core']
1653,2022-04-14 10:51:27+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/327/timeline'],['Ichiruchan'],['pm4py/pm4py-core']
1654,2022-04-14 10:55:57+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/327/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1655,2022-04-14 11:13:02+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/327/timeline'],['Ichiruchan'],['pm4py/pm4py-core']
1656,2022-04-14 11:13:55+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/327/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1657,2022-04-14 11:13:55+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/327/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1658,2022-04-14 11:14:21+00:00,reopened,['https://api.github.com/repos/pm4py/pm4py-core/issues/327/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1647,2022-04-14 22:07:56+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/326/timeline'],['Bamboooom'],['pm4py/pm4py-core']
1659,2022-04-15 02:59:01+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/327/timeline'],['Ichiruchan'],['pm4py/pm4py-core']
1648,2022-04-15 06:33:44+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/326/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1649,2022-04-15 06:33:44+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/326/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1660,2022-04-20 08:30:43+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/328/timeline'],['HanamakiX'],['pm4py/pm4py-core']
1642,2022-04-21 07:08:50+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/325/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1661,2022-04-21 07:09:52+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/328/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1662,2022-04-24 09:58:33+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/328/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1663,2022-04-25 00:57:42+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/329/timeline'],['denisesato'],['pm4py/pm4py-core']
1664,2022-04-25 06:57:19+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/329/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1665,2022-04-25 10:30:27+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/329/timeline'],['denisesato'],['pm4py/pm4py-core']
1666,2022-04-25 11:51:04+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/329/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1667,2022-04-25 11:51:04+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/329/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1668,2022-05-22 03:51:54+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['AdamBanham'],['pm4py/pm4py-core']
1669,2022-05-22 05:40:28+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['AdamBanham'],['pm4py/pm4py-core']
1670,2022-05-22 05:42:27+00:00,renamed,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['AdamBanham'],['pm4py/pm4py-core']
1671,2022-05-28 06:43:37+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['Javert899'],['pm4py/pm4py-core']
1672,2022-05-30 06:10:27+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1673,2022-05-31 11:08:28+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['AdamBanham'],['pm4py/pm4py-core']
1674,2022-05-31 11:24:47+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1675,2022-05-31 11:25:47+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1680,2022-05-31 23:02:49+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/331/timeline'],['henrikkirchmann'],['pm4py/pm4py-core']
1676,2022-05-31 23:41:43+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['AdamBanham'],['pm4py/pm4py-core']
1681,2022-06-01 08:01:59+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/331/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1677,2022-06-01 08:04:32+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1683,2022-06-01 10:58:46+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/332/timeline'],['DAAworld'],['pm4py/pm4py-core']
1684,2022-06-02 06:34:36+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/332/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1678,2022-06-03 02:05:56+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['AdamBanham'],['pm4py/pm4py-core']
1679,2022-06-03 02:06:05+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/330/timeline'],['AdamBanham'],['pm4py/pm4py-core']
1687,2022-06-03 15:02:50+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/333/timeline'],['akthammomani'],['pm4py/pm4py-core']
1685,2022-06-06 01:59:46+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/332/timeline'],['DAAworld'],['pm4py/pm4py-core']
1686,2022-06-07 06:08:29+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/332/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1688,2022-06-07 06:12:32+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/333/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1689,2022-06-07 14:17:50+00:00,subscribed,['https://api.github.com/repos/pm4py/pm4py-core/issues/333/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1690,2022-06-07 14:17:50+00:00,mentioned,['https://api.github.com/repos/pm4py/pm4py-core/issues/333/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1691,2022-06-07 14:17:50+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/333/timeline'],['akthammomani'],['pm4py/pm4py-core']
1692,2022-06-07 14:17:50+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/333/timeline'],['akthammomani'],['pm4py/pm4py-core']
1682,2022-06-10 09:48:52+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/331/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1693,2022-06-16 23:10:30+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/334/timeline'],['Filiperss'],['pm4py/pm4py-core']
1694,2022-06-19 09:50:07+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/334/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1695,2022-06-19 09:50:07+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/334/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1696,2022-06-19 14:47:07+00:00,head_ref_deleted,['https://api.github.com/repos/pm4py/pm4py-core/issues/334/timeline'],['Filiperss'],['pm4py/pm4py-core']
1697,2022-06-22 11:23:10+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/335/timeline'],['rsalas90'],['pm4py/pm4py-core']
1698,2022-06-22 12:05:34+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/335/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1699,2022-06-22 13:53:08+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/335/timeline'],['rsalas90'],['pm4py/pm4py-core']
1700,2022-06-22 14:23:31+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/335/timeline'],['rsalas90'],['pm4py/pm4py-core']
1701,2022-06-22 18:36:24+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/335/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1702,2022-06-23 08:32:29+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/335/timeline'],['rsalas90'],['pm4py/pm4py-core']
1703,2022-06-23 08:36:39+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/335/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1704,2022-06-23 08:36:39+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/335/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
